"                    ;;;;            ::::
          **????++::??%%**..            
            ****;;  ++**++              
























",Cat,27.png
"                                        
                                        
              ;;::                      
    ::;;;;  ..++;;                      
    ,,++::....;;::....::::,,..          
      ::::,,::::,,,,,,;;::,,..........  
        ..;;;;;;::::;;;;++,,,,........  
        ,,;;++++,,::++;;++::::,,,,,,..  
        ,,;;::::;;++++++%%++::,,,,..    
        ++??++,,**??;;;;;;,,..        ..
        ++++::    ,,..                  
                                        
                                        
                                        













",Cat,210.png
"                                        
                                        
                          ??**;;        
            ........;;++,,;;**++        
        ............::**::::++;;        
      ......,,....,,,,++;;++++::  ..    
      ..,,,,::::,,::,,::++++++          
      ,,::,,::::::::,,,,++**;;          
      ,,::::::;;;;::,,::;;++;;,,        
      ,,,,,,,,::;;++::::;;++**;;        
            ....,,++;;::,,,,            
                                        
                                        












",Cat,t33.png
"                                        
                      ,,::,,            
                  ..,,::;;::,,..        
              ..,,,,::::;;;;;;::..      
              ....,,::;;;;;;::::,,      
            ....    ::;;++::..,,,,..    
            ....    ,,::::,,....,,      
            ....,,,,,,....::::,,,,      
          ..,,,,,,,,,,....::;;;;,,      
          ..,,,,::,,..  ....,,::..      
            ,,,,,,,,,,....              
          ..::::,,..,,,,..              
            ........  ..                
                                        
                                        
                                        















",Cat,342.png
"                  ++++                  
                  **??++::::::::++++    
                  **??++++++;;++**++    
          ..,,,,,,++**********++++..    
        ,,,,::::;;++****????****;;::    
      ,,::::::;;++****??**??****++::    
    ,,::::::;;;;****??????????**++::..  
  ..::;;;;;;;;;;++**????%%%%??**++,,    
  ,,::;;;;;;;;;;++++********++++::      
  ,,;;;;;;;;;;++++++++******++::        
  ::;;++++++;;++************++;;        
  ::++++++++;;++++******????**++        
    ++++++++++;;++++****????**;;        
    ;;++++++++;;++++++++++++;;          
      ;;;;;;::::++++;;;;,,              














",Cat,t36.png
"                                        
                                        
                                        
                                        
::;;        ;;::                        
::++;;;;::;;;;::                        
::::;;;;;;::::;;      ;;++              
  ::;;;;;;::,,,,::;;;;;;;;++;;          
  ::;;::::,,....,,::;;;;;;;;;;;;        
  ::;;::::,,..,,::::::::::;;;;::::      
    ::::::....,,::::::::::::::::::::    
      ,,........,,::,,::::::::::::,,::  
      ,,,,........,,::::::::::::,,,,,,  
        ::::,,  ..,,,,::,,,,,,,,,,....  
          ##..  ..,,,,,,,,,,......      
              ....::,,..............    
            ,,..,,::::..............    
          ,,,,....................      
            ..      ........,,....      
                                        



















",Cat,t14.png
"                                        
                                        
                                        
                ............            
              ,,,,::,,,,,,....          
            ..,,::;;::::,,....,,        
        ....,,::::;;;;::::,,..,,        
        ,,::;;;;++;;;;;;;;::,,,,        
      ..,,;;;;;;;;;;;;;;;;;;::..        
      ..,,::::;;;;++++**;;::::          
      ..::;;++++::;;;;;;::::            
      ,,,,;;++++::::::,,                
      ,,::;;++;;::++::,,,,              
        ,,::;;;;;;::::::::              
          ::::,,::;;::::                














",Cat,375.png
"                                        
                                        
                                        
    ::::                                
    ,,;;;;::::::;;++    ::::::::        
      ;;;;;;;;++++,,,,,,,,,,,,,,,,::    
      ,,;;;;;;++::,,,,,,::::,,,,,,,,,,??
  ;;;;,,;;;;;;;;,,,,,,,,::;;;;::,,,,,,,,
::++**++++++**;;,,,,,,,,,,::::::,,::,,,,
::++****++++;;::,,,,,,,,,,,,,,::,,,,,,,,
::++++++++;;..  ,,,,,,,,,,,,,,;;::::,,..
,,;;++;;;;;;,,    ..,,,,,,::::::::::,,..
,,::;;;;++;;              ,,,,,,,,,,,,,,
::;;;;;;;;::                            













",Cat,192.png
"            ;;;;::++++**++++++++++::,,  
            ;;;;::::******++;;,,,,,,,,  
            ;;;;;;;;++****;;::,,,,::    
            ++++++++******++++;;;;++++  
            ;;++++??????****??++++;;::  
            ;;++;;**??******;;;;++::,,  
            ;;;;;;****::****;;;;;;::,,  
            ::;;;;;;;;;;++;;;;;;::,,    
          ,,::::;;::::;;::::::,,,,,,    
        ,,::::::::,,............,,,,,,,,
      ,,,,,,::::,,,,..........,,,,,,..,,
      ,,,,::::::::,,,,....,,..,,,,::    
    ....,,::::::::::::,,,,,,,,,,::::    
    ......,,::::::::,,,,,,..,,,,::,,    













",Cat,153.png
"                                        
                                        
                ,,;;;;::::              
              ::;;;;;;::::,,..          
            ::::::::,,,,,,::,,,,::      
      ....,,::::::,,,,,,..,,,,,,,,      
      ......,,::,,....,,,,....,,..,,    
        ..  ......  ..,,,,........,,    
      ,,..      ......,,,,..........    
      ,,,,,,    ............  ....,,    
      ,,..,,  ..::..  ............,,    
      ,,..........    ............,,    
      ,,..    ..          ........,,    
      ,,..                ..    ..,,    
      ..                                
    ,,..    ::            ..            
    ....  ..              ..            
                                        
                                        


















",Cat,t42.png
"            ....                        
            ,,,,..;;::::**              
            ,,,,....,,,,::              
            ,,......::,,::;;            
            ,,....    ....,,            
          ..,,..  ....  ..::::::        
          ;;,,..        ..::::::        
          ::,,....      ..::::::        
          ,,....        ..,,,,::        
          ....          ......::        
          ....            ....::        
          ..            ..,,,,          
          ..            ..              
                  ##......              













",Cat,147.png
"                        ,,::            
                        ::::::          
          ::::::      ,,,,::::          
          **::::::::::;;::::;;          
        ??++;;::::,,::++**::,,          
        **++;;;;;;;;::;;++++..          
        ??**;;::**;;;;**;;++;;          
        SS??;;??%%??**++;;;;;;          
        SS??++++;;????;;;;::;;          
      ??%%**++++++%%%%++;;++++          
      %%??**++++**%%SS**;;++++          
      ??**++;;;;++??%%;;::::;;          
        ++;;;;::;;**??..::;;,,          
        ++++;;::;;++++  ::++            
        ++++;;::;;**++  ++**            
        ..++++;;++**  ..;;**            
          ++**++++++  ....::            
          ::++;;++++                    
          ****;;++++                    
          ++++::::::                    
                                        




















",Cat,t99.png
"                                        
      ,,,,......,,,,,,,,**              
    ..,,............  ........        ..
  ........                ..,,..........
......                    ....  ..  ,,..
........                  ....,,  ,,..,,
........                  ..,,,,..::....
  ....,,..                ....,,....,,..
    ..,,..                    ..,,,,;;  
    ..........                  ::;;;;..
....;;,,..,,,,....,,,,,,,,,,....    ..  
..,,,,::,,,,,,,,,,,,,,,,,,,,....  ....  
....,,,,,,,,,,,,,,,,,,,,,,....  ......  












",Cat,t53.png
"                                        
                                        
                                        
              **++                      
              ++++,,....++++            
              ++++;;::::;;++            
              ::;;****++::..            
              ::;;????;;;;,,,,          
              ++******++??++::          
              ;;??++++??%%**::++        
              ;;**????%%%%**,,;;::      
            ,,;;;;????????**++;;::      
            ::;;;;********??**++++      
              ;;++??++;;????****;;      
            ,,,,,,**??**??;;++;;        
            ....  **??**??++,,          
            ..    ++++++++++            
                                        

















",Cat,t88.png
"                                        
                                        
                                        
                                        
                      ::++              
          ..;;,,,,,,,,++++              
      ..  ,,++;;****++****              
      ....::********??++;;              
        ..;;****??****++                
        ;;**??;;??++::;;                
        ,,****;;**;;::                  
        ..,,;;;;                        
                                        












",Cat,316.png
"                                        
                  ..,,  ,,,,            
                  ..  ......            
                ..  ........            
                    ........            
                ..........              
                ....    ..::            
                ,,........,,            
                ,,,,....,,,,            
              ,,,,,,....,,,,            
              ,,,,,,......,,            
              ,,,,,,......,,,,          
            ....,,..........,,          
            ,,......      ....          
              ....          ..          
                            ..          
                                        
                          ,,            
                ,,......                
                  ......                
                  ......                
                ++......                
                ++......                
                  ........              
                  ++......              
                        ..              

























",Cat,108.png
"  ......                  ,,            
    ,,::..            ::::::            
    ,,;;,,............,,;;::            
    ::::::,,......  ..::;;,,            
    ;;;;::::**??::,,;;++;;              
    ::::;;??SSSS**;;::;;::              
    ::::..;;????++::::::::              
    ++++::++;;++,,..::,,::              
    **??%%??::;;??****++++              
    ++**%%++,,++%%??????;;              
      **??**::**??????**                
      ;;++++;;++++++++                  
                                        
                                        
                                        














",Cat,t62.png
"                                        
                      ,,,,              
                      ;;****  ????,,    
                    **;;??**::????;;    
              ::**********??++??**::    
          ;;******;;++++******??**      
        ++????**++;;++;;**??++??++      
      ??%%%%??++++;;;;;;++????**        
    ++%%%%++****++::::++;;;;**;;        
    ******;;;;++++::,,++;;****          
    ++++**++;;++++++,,;;++??++          
    ++;;;;;;++**??**,,::++++,,          
  ..;;;;::,,;;??????**::;;              
    ::,,::,,,,++++;;??;;::;;            
      ......,,,,::::;;::::++;;          
            ..,,::,,,,,,....            
                ..,,....                
                                        
                                        


















",Cat,111.png
"            ****++          ..::++++    
            ++??++;;::,,..,,;;++**++    
            **??**++++::::::::****;;    
            ;;**??**++;;;;;;;;++++,,    
            ,,;;++++;;**??****++;;      
            ::;;++**??**%%%%**++;;      
            ::**??????**++??++**;;..    
            ;;****??%%??%%****++++::    
            ;;**??%%SS%%SS%%SS??**::    
          ,,++++****%%SSSSSS%%%%??::    
        ..;;;;::;;;;++??%%%%%%??++      
    ....,,;;;;;;::::::;;****++++;;      
  ......,,;;++++++++++++::;;;;;;;;::    
..,,,,..,,;;++++++++++++;;;;;;::::::..  
::::,,,,::;;;;;;::::;;++;;;;;;,,,,,,..  
::::,,,,::;;;;;;,,,,;;;;;;;;;;,,,,..,,..
,,,,..::::,,,,::,,::;;++;;;;;;,,........
,,,,,,::::;;;;::::;;++++;;;;;;,,,,..    
::,,,,,,....::::;;++++,,        ..      
::,,;;++;;::,,;;++::          ....      
::::;;;;;;;;::;;::            ....      
,,::::::;;::::,,              ....      
::::......,,::              ....        
,,;;;;;;;;....              ....        























",Cat,206.png
"                                        
                      ::,,              
                      ??;;..  ,,++;;    
                ....  ..,,......++**    
                    ,,;;..::::          
    ..,,            ;;%%++**%%;;..      
..  ,,??++          ,,**SS??%%??;;      
    ,,%%SS++::++++::::..**SS%%++        
  ..::??%%SS%%%%SS%%??..;;%%**,,        
  ##,,++%%??++;;******..,,;;            
        ;;;;        ++++++::            
        ::;;        ????%%**            
      ++**            **????**          
                        ????**          













",Cat,t57.png
"                ,,                      
              ::::                      
              ::;;::  ..                
            ,,;;????,,........          
        ....**????++..  ,,,,..          
      ....,,??????**..  ::,,            
    ..    ;;????????,,  ..,,            
          **%%??????++                  
          **%%%%%%%%??::..              
          **%%%%%%%%????,,              
          **%%%%%%%%%%??++              
        ,,??%%%%%%%%????,,      ..      
        ,,??%%%%%%%%??;;                
        ..**%%%%%%%%??,,                
          ++%%%%%%%%**          ..,,    
          ::**%%??%%**,,::..  ..;;::    
            ;;????????????++++++,,      
            ,,**????%%????**++..        
              ;;????**;;::..            
              ;;****;;..                
              ++****,,                  
              ;;**++,,........,,..      
            ;;****::::;;;;++++++,,      
            ;;**++..;;;;::;;;;;;::      
                    ::::                
                                        

























",Cat,256.png
"        ::::;;;;::;;::::;;;;;;;;::      
        ::;;;;;;;;::::::;;;;;;;;;;      
        ;;;;;;::::::::::::;;;;;;;;;;    
        ::::::;;;;;;::,,::::::;;::;;    
          ,,..::;;;;::,,::::::::::::::  
          ......::::::::::;;;;::,,....  
          ..,,....::::::::::;;,,......  
          ..,,,,....;;;;;;::,,........  
          ,,,,......;;++;;..  ..,,....  
          ,,......,,;;;;::..  ........  
          ::,,..,,,,::::,,,,........##  
        ,,;;::::,,..,,....,,........    
        ;;++;;;;,,..::....::::,,,,,,    
        ;;++;;++++,,,,..,,;;::,,,,,,    
        ,,;;::;;::,,,,..;;++::,,..,,    
          ;;;;::::;;::,,::,,,,..,,,,    
          ;;++::::;;::,,,,,,......,,    
            ;;::,,,,,,,,,,,,....,,::    
            ::::,,,,....,,,,....,,      
            ,,,,..,,,,..........,,      
                  ........,,....        
                          ..            
                          ..    ..      
                                        























",Cat,90.png
"                                        
                                        
                                        
                                        
                              ;;::::    
                            ++++;;;;    
                            ;;::,,::    
            ;;;;;;;;::;;;;;;::,,,,,,    
          ;;::::::::::::::::::::        
          ::::,,,,::::::::::,,::        
        ::::,,,,,,,,::,,::,,,,,,        
      ..::::,,,,,,,,,,,,,,,,::++        
++++;;;;::::;;++::,,      ,,,,;;%%      
++::::::      ??%%%%    ,,;;**,,++      
                **++      ****          
                                        
                                        
















",Cat,299.png
"                                        
                                        
              ++            ++++        
              ++**??**++**????++        
                **??????**??**;;        
                ++????******++;;        
                **%%%%??******++        
              **??**????++**++++        
            ,,??SS%%%%??**;;++??        
            ++%%SSSS??**??++????        
            **SSSS%%??++++**??**        
          ..??SSSS%%??********::        
          ,,??SS%%%%????****++          
            **%%%%**++++++++++          
            ;;??%%**;;;;++**++          
              ++%%??::;;??**            
                %%%%++++%%**            
                %%SS??++%%%%??          
                %%SS%%::??%%**          
                %%%%??;;                
                                        




















",Cat,99.png
"                                        
                                        
              ;;;;                      
              ;;++++**??%%??**;;;;;;    
              ;;++**++??SS%%**++;;::    
                ++++;;++**;;::++;;,,    
                ++**;;;;;;::;;++;;;;    
              ++**++;;::;;;;++++::::    
              **++;;;;::;;;;++**++::    
              ;;++;;::;;::,,;;;;++;;    
              ++**??++++;;??++++++::    
                ::++++;;**??****++..    
                  ++++;;++++++++,,      
                      ::,,,,::..        
                                        
                                        
                                        
                                        

















",Cat,73.png
"                                        
                                        
                                        
                                        
                                        
                                        
                            ::;;::      
                  ;;++,,,,,,;;;;::      
                  ;;;;..,,::,,,,        
                                        
                                        
                                        
                                        
                                        
                                        
                                        
                                        
                                        
                                        


















",Cat,341.png
"            ,,,,                        
            ,,::,,..            ::::,,  
            ..::::::,,,,,,,,  ,,;;;;::  
              ::;;::::::::::::;;;;;;;;..
              ,,;;;;;;::::::::;;;;;;;;..
              ::;;;;;;::::::::;;::::;;  
            ,,::;;++++;;;;;;;;;;;;;;::  
            ..;;;;****++;;;;::;;;;;;,,  
            ..;;;;++++;;;;;;::::::;;,,  
              ::;;++++;;;;;;;;::,,::,,  
              ..++;;++++++++::::::::::,,
              ..;;++++++++++;;;;;;;;;;,,
            ,,;;;;;;++;;;;::++;;::,,::,,
            ,,++++**++++++++++;;....,,,,
            ,,;;++****++++++++,,  ..,,..
              ::;;++++++;;++;;..  ......
              ,,;;;;++;;;;;;::,,        
            ,,::;;++++;;;;::::,,..      
          ..::;;++++;;++;;,,,,,,        
          ::;;;;;;++++++;;;;,,..        
        ,,::::;;;;;;++++;;;;;;          
      ..::::::::;;;;++++;;;;++::        
      ..::;;::::;;;;++++****++++::      
      ..::;;;;;;;;++++++????****;;      
        ::;;;;;;;;;;;;**????**++;;      
        ::::;;::::::;;******++;;,,      

























",Cat,39.png
"                                        
                                        
        ,,,,,,    ::::                  
          ,,..  ,,::;;                  
          ,,;;::,,::++                  
          ,,****,,;;%%                  
          ;;**??****SSSS++              
          ,,::****%%SS##SS??            
            ,,;;**%%SSSS##SS??          
            ::++??%%SSSSSSSSSS++        
            ::++????%%SSSSSSSS??        
            ..++????%%SSSS%%%%??        
            ;;??%%%%%%SS%%;;::??        
            ++????%%??**::  ..**##      
            ;;****??++,,..  ..++%%      
            ::;;++****++::,,::++**      
            ..::;;++??%%;;;;++;;::      
              ::++++****??++;;::        
              ::;;;;    ;;****,,        
                          ::;;..        
                                        
                                        





















",Cat,79.png
"                                        
                                        
                                        
                        ;;;;  %%;;;;;;  
                    ..  ****;;..;;++    
                ,,,,,,,,,,****::;;**    
            ..::::,,,,,,,,;;****++::    
        ..::;;;;;;::,,,,,,::??**++::    
  ..;;;;;;++++++++;;::;;::;;????++;;    
  ::;;++++;;::++**++++++++;;??%%??++    
            ;;++++++****++++??????::    
            ;;;;++;;++++  **??****      
            ::;;;;::;;++++****??**      
              ::;;    ::;;;;++??**      
                            ++**++      
                            ++++;;      
                              ;;;;      
                                        
                                        


















",Cat,76.png
"                                        
              ##,,,,,,::,,              
              ++++;;++**++****          
              ..;;++????******          
                ,,++**??**;;            
                ..++????**;;            
                ..;;**??**;;            
              ..,,++????**;;            
              ..,,;;++**++;;            
            ::::::::;;++;;;;            
            ;;::,,,,;;++++;;            
                    ::;;**??++          
                      ++%%??            
                                        













",Cat,t8.png
"                        ,,**++          
                        ++**++          
                        ++**++          
                    ++++++++++++        
            **??**++****++++**++        
            **????****++++++****,,      
              ??**++******??++;;++      
              ****++????++????++++      
                ????????::**SS%%??      
                **??****??%%****++      
                ..??%%??%%%%????++      
              ++++**????????????**      
            ;;**************????++      
          ..**??****************;;      
          ::??????**********??++..      
          **%%%%??******++****;;        
        ::??%%%%????????****++;;::      
        ++%%%%%%????%%%%%%%%++++;;      
        **%%%%%%????**%%SSSS++;;++::::  
        **%%%%%%????****SSSS%%;;;;++::  
    ;;;;??%%%%??????**;;**SSSS**::;;,,  
++++**??%%SS%%????****::;;%%SS??++      
**????**??%%SSSS??;;;;    %%SS%%**..    
++++      ++%%%%**        ??%%%%++..    























",Cat,t44.png
"          ::++;;        ;;++++          
          ::**??????****++++++          
        ,,**??%%%%%%%%??**++++          
        ++????????????**++++;;          
        ****;;??;;::**??++++,,          
        ++??**??**++????????++          
        ;;**++**????******??**          
        ++**++++****++********,,        
      ..++**++++++++++******??++        
      ..++**++++++**********??**        
      ..++******************??**++      
      ;;******??********??****????++    
    ::++++********??******??????????++,,
    ::++++**********++**********????**,,
    ::++**++**********++**********??**,,
      ;;++++++++****++++++********??++  
        ++**++++++++++;;++**********++  
        ::++++++;;;;;;;;++++++++****++  
          ++++++;;::;;++++;;++++++**++  
          ;;++++;;::::;;++++++;;++++;;  
          ..::++++;;::;;++++++;;++++,,  
          ..  ;;++++;;;;++++++;;++;;    
        ......,,++++;;;;++++++++++::    
        ......,,;;++++;;++++;;;;::      
        ......,,::++++;;++++::,,        
























",Cat,75.png
"                      ::::              
        ::::::    ..,,;;;;              
        ::;;;;,,..,,::;;;;              
          ;;;;,,,,,,::;;::..            
        ..::;;::,,,,::::::,,,,::        
        ..,,::::::::::::::,,,,,,        
        ..,,::::::;;;;;;::,,,,,,        
        ..,,::;;;;;;++;;::,,,,..        
        ..,,::;;++;;++;;::::,,          
        ..,,::;;;;++;;::::::..          
          ..::;;;;;;;;;;;;::            
              ::;;;;;;::::              
            ..::::::::::,,              












",Cat,155.png
"                  ::++;;;;;;..,,;;;;,,  
                  ..**++::::,,::++??++  
                    ::::::::,,;;++??**  
                  ;;,,  ..::..,,,,;;;;..
                ..::;;::++,,..,,,,,,;;;;
          ,,,,,,,,,,;;++;;  ,,::::;;;;;;
      ++,,::::::::::;;++;;..::++::;;::::
    ##,,::++;;::::,,::++::..,,,,::::::;;
    ,,,,::;;::::::::::;;;;,,::,,,,,,++++
  ,,..,,::::;;::,,::;;::::::;;;;;;::++::
  ::::::,,,,::;;::::;;::,,::,,++??**++::
::::;;::,,,,,,;;::;;;;++;;,,,,;;??**;;..
::::;;;;::....::::;;++**++++;;++++++::  
::::;;;;::,,..,,::::++**++;;++**++;;;;  
::::;;;;;;::::::,,,,;;;;;;;;**++;;**;;  
,,,,;;++++;;::;;::,,::::::++**;;;;++;;  
,,::;;;;;;;;;;;;;;,,::;;::++;;++**++;;  
,,::;;::,,::;;;;;;::::::::::;;++++++    
..,,::;;::::::::::,,::::;;;;::::;;++    
  ,,::;;;;;;::::::::,,,,::++;;,,;;++    
  ..,,::++******%%%%**::::;;;;;;;;;;    
    ,,,,;;;;++**%%SSSS%%++;;++++++++    
  ....,,::;;::::;;++++::,,,,;;;;;;::    
  ....  ..,,..            ......        
            ..                          
























",Cat,63.png
"                                        
,,,,          ,,::                      
::::,,......,,++;;                      
,,++::,,,,,,::++;;                      
  ,,::::::::::::,,..........,,,,        
....::++::::**,,,,,,............,,      
....,,;;,,,,::,,,,........    ....      
  ....,,::::,,,,,,........    ....      
  ..,,,,,,,,,,,,,,........      ..      
  ..................  ....      ..      
    ..,,,,..........  ....  ..          
    ..,,,,......,,..    ......          
      ,,,,,,,,,,,,    ........          
      ..,,,,,,,,,,............          
        ..............,,  ..  ..        
            ..........    ..  ..        
          ......,,....    ::....        
          ............                  
            ,,  ......                  


















",Cat,326.png
"                              ::    ;;++
                            ++**++##++;;
                            ++++++++**  
                            ++;;**++++**
                            ++**++;;++++
                          ;;::::::;;++**
          ;;++++;;++++;;++;;,,..::++;;;;
      ++++++;;;;;;++++++;;::::,,::++    
      ;;++++;;::;;;;;;++::::::;;**SS    
    ::::,,,,::::::;;::::::::;;;;++      
    ,,::,,,,,,::,,::::,,,,::::;;        
  ..,,::  ::,,,,,,,,,,....,,::          
  ,,,,    ,,::::        ..,,;;          
::,,,,    ::;;++??**      ;;**??        
..,,      ::++******      ;;**??        
              ++**          ..          
                                        
















",Cat,t69.png
"                ++++++            ,,;;++
                ++**++++;;      ;;;;**++
                ++****++;;::::::;;**??**
                ++++**++;;;;;;;;++******
                ::::;;++++++;;++****++  
                ..::++++++******++**++  
          ..      ::++**++++??******++  
      ,,,,,,......::++++**;;**++****++  
  ::::,,,,,,,,....::++++**++++????**;;  
,,::::,,,,::,,,,,,::++??????**%%%%**::::
::::,,,,::::::,,::::++**??%%??%%??++;;,,
::,,..,,,,::::::;;::::;;;;**????**::,,,,
,,,,..,,,,::::::;;::::;;;;**????**::    
,,,,,,,,,,::;;;;;;;;;;;;++**????**..    
,,,,,,,,,,::::;;++++;;++++******++      














",Cat,3.png
"                                        
            ,,                          
            ,,,,,,;;                    
            ::,,..,,,,,,,,,,,,,,        
            ,,::....,,,,....,,,,        
            ..::,,........,,,,          
            ::..,,..    ......          
            ::,,,,,,....,,..,,          
            ;;,,::,,,,,,,,,,            
          ::::++;;::++,,,,              
          ::,,;;%%%%%%++::,,            
        ::,,,,,,%%SS%%;;..::            
        ::,,..,,??SS**,,..::            
        ::,,....;;%%++....;;            
        ::,,..  ::??++....,,            
        ,,,,....::??;;......            
        ,,......::**::....,,            
        ,,,,,,..::;;,,....++            
        ::++;;....::..  ..              
          **;;....  ......              
            ,,....  ....::??            
            ????++,,;;**SS??            
            ??????;;  ????**            
                                        
                                        
























",Cat,302.png
"                                        
        ....          ......            
        ,,,,..        ..,,,,            
        ,,,,........  ..,,,,            
        ::,,..  ....    ....            
        ....    ,,;;..                  
        ++..,,..::;;,,....##            
        ::..,,..,,,,..  ..::            
          ............  ..              
          ........      ,,              
          ......,,  ......::            
          ....,,..,,::,,,,::            
          ..  ......,,,,::,,,,          
          ..        ............        
        ,,..              ..    ..      
          ..            ....    ..      
          ..        ........,,....      
            ..      ,,  ..  ..          
            ..    ....  ..  ..##        
        ..            ....  ..**        
                  ......  ....          
          ..              ....          
              ..  ..    ..  ..          
          ::,,....    ..::              
          ::,,....      ..              
              ,,..                      
              ,,,,                      
                                        



























",Cat,387.png
"                                        
                                        
                                        
                                        
                                        
                        ....            
                ....,,::......          
                  ::%%;;  ....,,..      
                ..??##;;........        
                ::????;;,,,,....        
                        ::++,,,,        
                        ++,,            
                                        
                                        
                                        














",Cat,124.png
"        ,,                              
        ;;++;;    ++;;                  
        ;;++::::::++;;..                
        ;;::::::::;;,,,,                
        ;;;;::::::::,,,,                
        ;;;;;;;;::::,,,,                
        ;;++;;::::;;::                  
      ++****++++++;;::                  
      ****++++::,,,,,,                  
      ******++::..,,,,....              
      ******++;;::,,,,....,,,,          
      ++****++;;::::,,....,,,,,,        
        ****::::::::,,....,,,,,,..      
        ****::::;;::,,....,,,,....::    
        ++++;;::;;,,,,..,,,,::::....    
          ++++;;++;;,,,,::,,::::,,..++  
          **::::;;::,,::;;::::,,,,..,,  
            **++++++,,::++++;;,,,,....  
